variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[Скор. Атк. +5 ~ +100\nСкор. Маг. +5 ~ +100\nМощность физ. умений +1% ~ +5%\nМощность маг. умений +1% ~ +5%]	option_description2=[<font color="bbb58a">Физ. Атк. +10 ~ +220\nМаг. Атк. +10 ~ +270\nШанс Физ. Крит. Атк. +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=34	option_description1=[<font color="bbb58a">\nФиз. Атк. +15 ~ +400\nМаг. Атк. +15 ~ +400\nФиз. Защ. +15 ~ +400\nМаг. Защ. +15 ~ +400\nМакс. HP +15 ~ +400\nМакс. MP +15 ~ +400</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -10 ~ -200\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -200</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -10 ~ -200\nПолучаемый урон от умений с атакой по области -0,5% ~ -5%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,05% ~ +0,3%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=35	option_description1=[<font color="bbb58a">\nФиз. Атк. +30 ~ +900\nМаг. Атк. +30 ~ +900\nФиз. Защ. +30 ~ +900\nМаг. Защ. +30 ~ +900\nМакс. HP +30 ~ +900\nМакс. MP +30 ~ +900</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -10 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -10 ~ -300\nПолучаемый урон от умений с атакой по области -0,5% ~ -8%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,05% ~ +0,3%</font>]	option_description3=[<font color="e16d6d">Получаемый урон -10 ~ -400\nСопротивление отталкиванию/ опрокидыванию +1% ~ +11%\nСопротивление безмолвию +1% ~ +11%\nСопротивление параличу +11%\n- Дополнительный эффект: бонус опыта и SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=34	option_description1=[<font color="bbb58a">\nФиз. Атк. +15 ~ +400\nМаг. Атк. +15 ~ +400\nФиз. Защ. +15 ~ +400\nМаг. Защ. +15 ~ +400\nМакс. HP +15 ~ +400\nМакс. MP +15 ~ +400</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -10 ~ -200\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -200</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -10 ~ -200\nПолучаемый урон от умений с атакой по области -0,5% ~ -5%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,05% ~ +0,3%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=35	option_description1=[<font color="bbb58a">\nФиз. Атк. +30 ~ +900\nМаг. Атк. +30 ~ +900\nФиз. Защ. +30 ~ +900\nМаг. Защ. +30 ~ +900\nМакс. HP +30 ~ +900\nМакс. MP +30 ~ +900</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -10 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -10 ~ -300\nПолучаемый урон от умений с атакой по области -0,5% ~ -8%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,05% ~ +0,3%</font>]	option_description3=[<font color="e16d6d">Получаемый урон -10 ~ -400\nСопротивление отталкиванию/ опрокидыванию +1% ~ +11%\nСопротивление безмолвию +1% ~ +11%\nСопротивление параличу +1% ~ +11%\n- Дополнительный эффект: бонус опыта и SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=34	option_description1=[<font color="bbb58a">\nФиз. Атк. +30 ~ +500\nМаг. Атк. +30 ~ +500\nФиз. Защ. +30 ~ +500\nМаг. Защ. +30 ~ +500\nМакс. HP +30 ~ +500\nМакс. MP +30 ~ +500</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -15 ~ -250\nПолучаемый урон от Крит. Атк. маг. умений -15 ~ -250</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -15 ~ -250\nПолучаемый урон от умений с атакой по области -1% ~ -7%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,08% ~ +0,5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=35	option_description1=[<font color="bbb58a">\nФиз. Атк. +50 ~ +1000\nМаг. Атк. +50 ~ +1000\nФиз. Защ. +50 ~ +1000\nМаг. Защ. +50 ~ +1000\nМакс. HP +50 ~ +1000\nМакс. MP +50 ~ +1000</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -50 ~ -350\nПолучаемый урон от Крит. Атк. маг. умений -50 ~ -350</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -50 ~ -350\nПолучаемый урон от умений с атакой по области -1% ~ -10%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,08% ~ +0,5%</font>]	option_description3=[<font color="e16d6d">Получаемый урон -20 ~ -500\nСопротивление отталкиванию/ опрокидыванию +3% ~ +15%\nСопротивление безмолвию +3% ~ +15%\nСопротивление параличу +3% ~ +15%\n- Дополнительный эффект: бонус опыта и SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=34	option_description1=[<font color="bbb58a">\nФиз. Атк. +30 ~ +500\nМаг. Атк. +30 ~ +500\nФиз. Защ. +30 ~ +500\nМаг. Защ. +30 ~ +500\nМакс. HP +30 ~ +500\nМакс. MP +30 ~ +500</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -15 ~ -250\nПолучаемый урон от Крит. Атк. маг. умений -15 ~ -250</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -15 ~ -250\nПолучаемый урон от умений с атакой по области -1% ~ -7%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,08% ~ +0,5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=35	option_description1=[<font color="bbb58a">\nФиз. Атк. +50 ~ +1000\nМаг. Атк. +50 ~ +1000\nФиз. Защ. +50 ~ +1000\nМаг. Защ. +50 ~ +1000\nМакс. HP +50 ~ +1000\nМакс. MP +50 ~ +1000</font>]	option_description2=[<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -50 ~ -350\nПолучаемый урон от Крит. Атк. маг. умений -50 ~ -350</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. всех умений -50 ~ -350\nПолучаемый урон от умений с атакой по области -1% ~ -10%</font>\n<font color="e16d6d">Удачная модификация доспехов +0,08% ~ +0,5%</font>]	option_description3=[<font color="e16d6d">Получаемый урон -20 ~ -500\nСопротивление отталкиванию/ опрокидыванию +3% ~ +15%\nСопротивление безмолвию +3% ~ +15%\nСопротивление параличу +3% ~ +15%\n- Дополнительный эффект: бонус опыта и SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=90856	item_group_name=2	option_description1=[Макс. MP +80 ~ +100\nМакс. HP +80 ~ +320\nМакс. CP +80 ~ +200\nФиз. Защ. +20 ~ +82\nМаг. Защ. +15 ~ +60\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5\nБонус восстановления MP +1 ~ +5\nБонус восстановления HP +1 ~ +5]	option_description2=[СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +2 ~ +5\nИНТ +5 ~ +5\nМДР +5 ~ +5\nДУХ +5 ~ +5\nСопротивление безмолвию/ устрашению +5% ~ +20%\nСопротивление шоку +5% ~ +20%\nСопротивление параличу +5% ~ +20%\nСопротивление кровотечению +5% ~ +20%\nСопротивление отравлению +5% ~ +20%\nСопротивление удержанию +5% ~ +20%\nБонус опыта во время охоты +5% ~ +20%]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90857	item_group_name=2	option_description1=[Макс. MP +80 ~ +100\nМакс. HP +80 ~ +320\nМакс. CP +80 ~ +200\nФиз. Защ. +20 ~ +82\nМаг. Защ. +15 ~ +60\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5\nБонус восстановления MP +1 ~ +5\nБонус восстановления HP +1 ~ +5]	option_description2=[]	option_description3=[\nАктивируемое умение: Тайное Избавление\nАктивируемое умение: Тайная Скорость\nАктивируемое умение: Тайный Барьер\nАктивируемое умение: Тайный Иммунитет\nАктивируемое умение: Тайная Защита\nАктивируемое умение: Тайный Паралич\nАктивируемое умение: Тайное Безмолвие\nПассивное умение: Тайное Критическое Чутье\nПассивное умение: Тайная Мощь]	variation_option_end
variation_option_begin	mineral_item_id=90856	item_group_name=9	option_description1=[Макс. MP +80 ~ +100\nМакс. HP +80 ~ +320\nМакс. CP +80 ~ +200\nФиз. Защ. +20 ~ +82\nМаг. Защ. +15 ~ +60\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5\nБонус восстановления MP +1 ~ +5\nБонус восстановления HP +1 ~ +5]	option_description2=[СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +2 ~ +5\nИНТ +5 ~ +5\nМДР +5 ~ +5\nДУХ +5 ~ +5\nСопротивление безмолвию/ устрашению +5% ~ +20%\nСопротивление шоку +5% ~ +20%\nСопротивление параличу +5% ~ +20%\nСопротивление кровотечению +5% ~ +20%\nСопротивление отравлению +5% ~ +20%\nСопротивление удержанию +5% ~ +20%\nБонус опыта во время охоты +5% ~ +20%]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90857	item_group_name=9	option_description1=[Макс. MP +80 ~ +100\nМакс. HP +80 ~ +320\nМакс. CP +80 ~ +200\nФиз. Защ. +20 ~ +82\nМаг. Защ. +15 ~ +60\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5\nБонус восстановления MP +1 ~ +5\nБонус восстановления HP +1 ~ +5]	option_description2=[]	option_description3=[\nАктивируемое умение: Тайное Избавление\nАктивируемое умение: Тайная Скорость\nАктивируемое умение: Тайный Барьер\nАктивируемое умение: Тайный Иммунитет\nАктивируемое умение: Тайная Защита\nАктивируемое умение: Тайный Паралич\nАктивируемое умение: Тайное Безмолвие\nПассивное умение: Тайное Критическое Чутье\nПассивное умение: Тайная Мощь]	variation_option_end
variation_option_begin	mineral_item_id=90007	item_group_name=0	option_description1=[Макс. MP \nМакс. HP \nМакс. CP \nФиз. Защ. \nМаг. Защ. \nФиз. Уклонение \nМаг. Уклонение \nШанс Физ. Крит. Атк. \nСила Физ. Крит. Атк. \nШанс Крит. Атк. маг. умений \nСила Крит. Атк. маг. умений \nФиз. Точность \nМаг. Точность \nМаг. Атк. \nФиз. Атк. \nБонус восстановления MP \nБонус восстановления HP \nБонус восстановления CP ]	option_description2=[Случайный активируемый эффект\nСлучайный эффект при экипировке]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90012	item_group_name=0	option_description1=[Макс. MP \nМакс. HP \nМакс. CP \nФиз. Защ. \nМаг. Защ. \nФиз. Уклонение \nМаг. Уклонение \nШанс Физ. Крит. Атк. \nСила Физ. Крит. Атк. \nШанс Крит. Атк. маг. умений \nСила Крит. Атк. маг. умений \nФиз. Точность \nМаг. Точность \nМаг. Атк. \nФиз. Атк. \nБонус восстановления MP \nБонус восстановления HP \nБонус восстановления CP ]	option_description2=[Случайный активируемый эффект\nСлучайный эффект при экипировке]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90013	item_group_name=0	option_description1=[Макс. MP \nМакс. HP \nМакс. CP \nФиз. Защ. \nМаг. Защ. \nФиз. Уклонение \nМаг. Уклонение \nШанс Физ. Крит. Атк. \nСила Физ. Крит. Атк. \nШанс Крит. Атк. маг. умений \nСила Крит. Атк. маг. умений \nФиз. Точность \nМаг. Точность \nМаг. Атк. \nФиз. Атк. \nБонус восстановления MP \nБонус восстановления HP \nБонус восстановления CP ]	option_description2=[Случайный активируемый эффект\nСлучайный эффект при экипировке]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90014	item_group_name=0	option_description1=[Макс. MP \nМакс. HP \nМакс. CP \nФиз. Защ. \nМаг. Защ. \nФиз. Уклонение \nМаг. Уклонение \nШанс Физ. Крит. Атк. \nСила Физ. Крит. Атк. \nШанс Крит. Атк. маг. умений \nСила Крит. Атк. маг. умений \nФиз. Точность \nМаг. Точность \nМаг. Атк. \nФиз. Атк. \nБонус восстановления MP \nБонус восстановления HP \nБонус восстановления CP\nСИЛ \nВЫН \nИНТ \nДУХ ]	option_description2=[Случайный активируемый эффект\nСлучайный эффект при экипировке]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90015	item_group_name=0	option_description1=[Макс. MP \nМакс. HP \nМакс. CP \nФиз. Защ. \nМаг. Защ. \nФиз. Уклонение \nМаг. Уклонение \nШанс Физ. Крит. Атк. \nСила Физ. Крит. Атк. \nШанс Крит. Атк. маг. умений \nСила Крит. Атк. маг. умений \nФиз. Точность \nМаг. Точность \nМаг. Атк. \nФиз. Атк. \nБонус восстановления MP \nБонус восстановления HP \nБонус восстановления CP\nСИЛ \nВЫН \nИНТ \nДУХ ]	option_description2=[Случайный активируемый эффект\nСлучайный эффект при экипировке]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=93099	item_group_name=1	option_description1=[Макс. MP +90 ~ +400\nМакс. HP +250 ~ +2000\nМакс. CP +100 ~ +800\nСопротивление атакам из лука +0,5% ~ +2,5%\nСопротивление поглощению +2,5% ~ +7,5%\nШанс удержания +0,5% ~ +3%\nШанс шока +0,5% ~ +3%\nШанс усыпления +0,5% ~ +3%\nШанс паралича +0,5% ~ +3%\nМаг. Защ. +5 ~ +50\nФиз. Защ. +5 ~ +50\nБонус восстановления MP +0,5 ~ +2,5\nБонус восстановления HP +0,5 ~ +2,5\nБонус восстановления CP +0,5 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +5,5%]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=93121	item_group_name=1	option_description1=[Макс. MP +90 ~ +400\nМакс. HP +250 ~ +2000\nМакс. CP +100 ~ +800\nСопротивление атакам из лука +0,5% ~ +2,5%\nСопротивление поглощению +2,5% ~ +7,5%\nШанс удержания +0,5% ~ +3%\nШанс шока +0,5% ~ +3%\nШанс усыпления +0,5% ~ +3%\nШанс паралича +0,5% ~ +3%\nМаг. Защ. +5 ~ +50\nФиз. Защ. +5 ~ +50\nБонус восстановления MP +0,5 ~ +2,5\nБонус восстановления HP +0,5 ~ +2,5\nБонус восстановления CP +0,5 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +5,5%]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=36	option_description1=[<font color="bbb58a">Физ. Защ. +20 ~ +300\nМаг. Защ. +20 ~ +300\nФиз. Точность +2 ~ +8\nМаг. Точность +2 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +2% ~ +12%\nСопротивление устрашению +2% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +20 ~ +300\nМакс. MP +20 ~ +300\nФиз. Уклонение +2 ~ +8\nМаг. Уклонение +2 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -20~-350\nПолучаемый урон от Крит. Атк. маг. умений -20~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -20~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=36	option_description1=[<font color="bbb58a">Физ. Защ. +20 ~ +300\nМаг. Защ. +20 ~ +300\nФиз. Точность +2 ~ +8\nМаг. Точность +2 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +2% ~ +12%\nСопротивление устрашению +2% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +20 ~ +300\nМакс. MP +20 ~ +300\nФиз. Уклонение +2 ~ +8\nМаг. Уклонение +2 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -20~-350\nПолучаемый урон от Крит. Атк. маг. умений -20~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -20~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=36	option_description1=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз. Точность +3 ~ +8\nМаг. Точность +3 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +3% ~ +12%\nСопротивление устрашению +3% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +70 ~ +300\nМакс. MP +70 ~ +300\nФиз. Уклонение +3 ~ +8\nМаг. Уклонение +3 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -80~-350\nПолучаемый урон от Крит. Атк. маг. умений -80~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -80~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=36	option_description1=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз. Точность +3 ~ +8\nМаг. Точность +3 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +3% ~ +12%\nСопротивление устрашению +3% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +70 ~ +300\nМакс. MP +70 ~ +300\nФиз. Уклонение +3 ~ +8\nМаг. Уклонение +3 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -80~-350\nПолучаемый урон от Крит. Атк. маг. умений -80~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -80~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=37	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +100\nМакс. MP +5 ~ +100\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -10 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -10 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=37	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +100\nМакс. MP +5 ~ +100\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -10 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -10 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -10 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=37	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=37	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
