variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[<font color="bbb58a">Скор. Атк. +5 ~ +100\nСкор. Маг. +5 ~ +100\nМощность физ. умений +1% ~ +5%\nМощность маг. умений +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Физ. Атк. +10 ~ +220\nМаг. Атк. +10 ~ +270\nШанс Физ. Крит. Атк. +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Защ. +20 ~ +300\nМаг. Защ. +20 ~ +300\nФиз. Точность +2 ~ +8\nМаг. Точность +2 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +2% ~ +12%\nСопротивление ментальным атакам +2% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +20 ~ +300\nМакс. MP +20 ~ +300\nФиз. Уклонение +2 ~ +8\nМаг. Уклонение +2 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -20~-350\nПолучаемый урон от Крит. Атк. маг. умений -20~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -20~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз. Точность +3 ~ +8\nМаг. Точность +3 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +3% ~ +12%\nСопротивление ментальным атакам +3% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +70 ~ +300\nМакс. MP +70 ~ +300\nФиз. Уклонение +3 ~ +8\nМаг. Уклонение +3 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -80~-350\nПолучаемый урон от Крит. Атк. маг. умений -80~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -80~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз. Точность +3 ~ +8\nМаг. Точность +3 ~ +8</font>\n<font color="c170ca">Сопротивление удержанию +3% ~ +12%\nСопротивление ментальным атакам +3% ~ +12%</font>\n<font color="e16d6d">СИЛ +1 ~ +3\nЛВК +1 ~ +3\nВЫН +1 ~ +3\nИНТ +1 ~ +3\nМДР +1 ~ +3\nДУХ +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Макс. HP +70 ~ +300\nМакс. MP +70 ~ +300\nФиз. Уклонение +3 ~ +8\nМаг. Уклонение +3 ~ +8</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -80~-350\nПолучаемый урон от Крит. Атк. маг. умений -80~-350</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -80~-350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70755	item_group_name=2	option_description1=[<font color="bbb58a">Макс. MP 80 ~ 100\nМакс. HP 80 ~ 320\nМакс. CP 80 ~ 200\nФиз. Защ. 20 ~ 82\nМаг. Защ. 15 ~ 60\nФиз. Уклонение 1 ~ 5\nМаг. Уклонение 1 ~ 5\nФиз. Точность 1 ~ 5\nМаг. Точность 1 ~ 5</font>\n<font color="84aed8">Бонус восстановления MP 1 ~ 5\nБонус восстановления HP 1 ~ 5</font>]	option_description2=[<font color="bbb58a">СИЛ 1 ~ 2\nЛВК 1 ~ 2\nВЫН 1 ~ 2\nИНТ 1 ~ 2\nМДР 1 ~ 2\nДУХ 1 ~ 2\nСопротивление безмолвию/ устрашению 5 ~ 20%\nСопротивление оглушению 5 ~ 20%\nСопротивление параличу 5 ~ 20%\nСопротивление кровотечению 5 ~ 20%\nСопротивление отравлению 5 ~ 20%\nСопротивление удержанию 5 ~ 20%\nВо время охоты бонус опыта 5 ~ 20%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70756	item_group_name=2	option_description1=[<font color="bbb58a">Макс. MP 80 ~ 100\nМакс. HP 80 ~ 320\nМакс. CP 80 ~ 200\nФиз. Защ. 20 ~ 82\nМаг. Защ. 15 ~ 60\nФиз. Уклонение 1 ~ 5\nМаг. Уклонение 1 ~ 5\nФиз. Точность 1 ~ 5\nМаг. Точность 1 ~ 5</font>\n<font color="84aed8">Бонус восстановления MP 1 ~ 5\nБонус восстановления HP 1 ~ 5</font>]	option_description2=[<font color="bbb58a">Временное увеличение Скор. Атк./ Скор. Маг./ Скорости\nЩит Евы\nИммунитет Евы\nВременное увеличение Физ./ Маг. Защ.\nУсыпление Евы\nКритическая Слабость Евы\nВременно Урон в PvE +10%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70759	item_group_name=2	option_description1=[<font color="bbb58a">Макс. MP 80 ~ 100\nМакс. HP 80 ~ 320\nМакс. CP 80 ~ 200\nФиз. Защ. 20 ~ 82\nМаг. Защ. 15 ~ 60\nФиз. Уклонение 1 ~ 5\nМаг. Уклонение 1 ~ 5\nФиз. Точность 1 ~ 5\nМаг. Точность 1 ~ 5</font>\n<font color="84aed8">Бонус восстановления MP 1 ~ 5\nБонус восстановления HP 1 ~ 5</font>]	option_description2=[<font color="bbb58a">СИЛ 1 ~ 2\nЛВК 1 ~ 2\nВЫН 1 ~ 2\nИНТ 1 ~ 2\nМДР 1 ~ 2\nДУХ 1 ~ 2\nСопротивление безмолвию/ устрашению 5 ~ 20%\nСопротивление оглушению 5 ~ 20%\nСопротивление параличу 5 ~ 20%\nСопротивление кровотечению 5 ~ 20%\nСопротивление отравлению 5 ~ 20%\nСопротивление удержанию 5 ~ 20%\nВо время охоты бонус опыта 5 ~ 20%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70760	item_group_name=2	option_description1=[<font color="bbb58a">Макс. MP 80 ~ 100\nМакс. HP 80 ~ 320\nМакс. CP 80 ~ 200\nФиз. Защ. 20 ~ 82\nМаг. Защ. 15 ~ 60\nФиз. Уклонение 1 ~ 5\nМаг. Уклонение 1 ~ 5\nФиз. Точность 1 ~ 5\nМаг. Точность 1 ~ 5</font>\n<font color="84aed8">Бонус восстановления MP 1 ~ 5\nБонус восстановления HP 1 ~ 5</font>]	option_description2=[<font color="bbb58a">Временное увеличение Скор. Атк./ Скор. Маг./ Скорости\nЩит Евы\nИммунитет Евы\nВременное увеличение Физ./ Маг. Защ.\nУсыпление Евы\nКритическая Слабость Евы\nВременно Урон в PvE +10%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70889	item_group_name=34	option_description1=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%</font>]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70889	item_group_name=35	option_description1=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%</font>]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70889	item_group_name=36	option_description1=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%</font>]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70889	item_group_name=37	option_description1=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%</font>]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70889	item_group_name=38	option_description1=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%</font>]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70890	item_group_name=35	option_description1=[]	option_description2=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ +5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%\nСопротивление фиксированному урону +5 ~ 10\nС шансом 1 ~ 5% отражает в противника все негативные эффекты.\nПри использовании атакующего умения с определенной вероятностью накладывает эффект безмолвия.</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70891	item_group_name=36	option_description1=[]	option_description2=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%\nПри получении урона с определенной вероятностью активирует щит, поглощающий 1000 ~ 2500 ед. урона\nМощность физ./ маг. умений +1 ~ 5%\nСила Маг. Крит. Атк. +1 ~ 10%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70892	item_group_name=37	option_description1=[]	option_description2=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP.\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%\nПри получении урона с определенной вероятностью активирует щит, поглощающий 1000 ~ 2500 ед. урона\nМощность физ./ маг. умений +1 ~ 5%\nСила Крит. Атк. +50 ~ 200</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=70893	item_group_name=38	option_description1=[]	option_description2=[<font color="bbb58a">\nФиз. Атк. +3 ~ 31\nМаг. Атк. +3 ~ 33\nСкор. Атк. +5 ~ 45\nСкор. Маг. +5 ~ 45\nФиз. Точность +1 ~ 3\nМаг. Точность +1 ~ 3\nМакс. HP +49 ~ 450\nМакс. MP +49 ~ 450\nМакс. CP +49 ~ 450</font>\n<font color="e16d6d">СИЛ +1\nВЫН +1\nДУХ +1\nЛВК +1\nМДР +1\nИНТ +1\nШанс Физ. Крит. Атк. +0,8 ~ 7,5%\nШанс Крит. Атк. физ. умений +0,9 ~ 7,5%\nШанс Маг. Крит. Атк. +1 ~ 15%\nСила Физ. Крит. Атк. +0,9 ~ 7,5%\nСила Крит. Атк. физ. умений +0,9 ~ 7,5%\nСила Маг. Крит. Атк. +1 ~ 7%</font>\n<font color="c170ca">Шанс оглушения +1,5 ~ 15%\nШанс удержания +1,5 ~ 15%\nШанс кровотечения +1,5 ~ 15%\nШанс паралича +1,5 ~ 15%\nШанс ментальных атак +1,5 ~ 15%\nШанс усыпления +1,5 ~ 15%\nШанс отравления +1,5 ~ 15%\nШанс притягивания +1,5 ~ 15%\nШанс окаменения +1,5 ~ 15%</font>\n<font color="84aed8">Макс. HP +4 ~ 5%\nМакс. MP +4 ~ 5%\nМакс. CP +4 ~ 5%\nФиз. Атк. +4 ~ 5%\nФиз. Защ. +4 ~ 5%\nСкор. Атк. +4 ~ 5%\nСкорость +10 ~ 15%\nМаг. Атк. +4 ~ 5%\nМаг. Защ. +4 ~ 5%\nСкор. Маг. +4 ~ 5%\nУрон в PvP +4 ~ 5%\nПолучаемый урон в PvP -4 ~ 5%\nУрон в PvE +4 ~ 5%\nПолучаемый урон в PvE -4 ~ 5%\nБонус опыта во время охоты +4 ~ 5%\nБонус SP во время охоты +4 ~ 5%\nС определенным шансом преобразует 4 ~ 5% от нанесенного противнику урона в HP\nРасход MP для физ. умений -3 ~ 5%\nРасход MP для маг. умений -3 ~ 5%\nС шансом 1 ~ 5% отражает в противника все негативные эффекты\nАктивные: позволяет персонажу воскреснуть полностью восстановленным. В случае смерти сохраняет все положительные/ отрицательные эффекты.\nПри уровне HP ниже 30% накладывает эффект неуязвимости на 5 сек.</font>]	option_description3=[]	variation_option_end
