variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[Atk. Spd. +5 ~ +100\nCasting Spd. +5 ~ +100\nP. Skill Power +1% ~ +5%\nM. Skill Power +1% ~ +5%]	option_description2=[<font color="bbb58a">P. Atk. +10 ~ +220\nM. Atk. +10 ~ +270\nP. Critical Rate +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90857	item_group_name=9	option_description1=[Max MP +80 ~ +100\nMax HP +80 ~ +320\nMax CP +80 ~ +200\nP. Def. +20 ~ +82\nM. Def. +15 ~ +60\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5\nMP Recovery Rate +1 ~ +5\nHP Recovery Rate +1 ~ +5]	option_description2=[]	option_description3=[\nTriggered skill: Arcane Deliverance\nTriggered skill: Arcane Speed\nTriggered skill: Arcane Barrier\nTriggered skill: Arcane Immunity\nTriggered skill: Arcane Protection\nTriggered skill: Arcane Paralysis\nTriggered skill: Arcane Silence\nPassive skill: Arcane Critical Sense\nPassive skill: Arcane Power]	variation_option_end
variation_option_begin	mineral_item_id=90007	item_group_name=0	option_description1=[Max MP \nMax HP \nMax CP \nP. Def. \nM. Def. \nP. Evasion \nM. Evasion \nP. Critical Rate \nP. Critical Damage \nM. Skill Critical Rate \nM. Skill Critical Damage \nP. Accuracy \nM. Accuracy \nM. Atk. \nP. Atk. \nMP Recovery Rate \nHP Recovery Rate \nCP Recovery Rate ]	option_description2=[Random active effect\nRandom equipment effect]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90012	item_group_name=0	option_description1=[Max MP \nMax HP \nMax CP \nP. Def. \nM. Def. \nP. Evasion \nM. Evasion \nP. Critical Rate \nP. Critical Damage \nM. Skill Critical Rate \nM. Skill Critical Damage \nP. Accuracy \nM. Accuracy \nM. Atk. \nP. Atk. \nMP Recovery Rate \nHP Recovery Rate \nCP Recovery Rate ]	option_description2=[Random active effect\nRandom equipment effect]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90013	item_group_name=0	option_description1=[Max MP \nMax HP \nMax CP \nP. Def. \nM. Def. \nP. Evasion \nM. Evasion \nP. Critical Rate \nP. Critical Damage \nM. Skill Critical Rate \nM. Skill Critical Damage \nP. Accuracy \nM. Accuracy \nM. Atk. \nP. Atk. \nMP Recovery Rate \nHP Recovery Rate \nCP Recovery Rate ]	option_description2=[Random active effect\nRandom equipment effect]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90014	item_group_name=0	option_description1=[Max MP \nMax HP \nMax CP \nP. Def. \nM. Def. \nP. Evasion \nM. Evasion \nP. Critical Rate \nP. Critical Damage \nM. Skill Critical Rate \nM. Skill Critical Damage \nP. Accuracy \nM. Accuracy \nM. Atk. \nP. Atk. \nMP Recovery Rate \nHP Recovery Rate \nCP Recovery Rate \nSTR \nCON \nINT \nMEN ]	option_description2=[Random active effect\nRandom equipment effect]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90015	item_group_name=0	option_description1=[Max MP \nMax HP \nMax CP \nP. Def. \nM. Def. \nP. Evasion \nM. Evasion \nP. Critical Rate \nP. Critical Damage \nM. Skill Critical Rate \nM. Skill Critical Damage \nP. Accuracy \nM. Accuracy \nM. Atk. \nP. Atk. \nMP Recovery Rate \nHP Recovery Rate \nCP Recovery Rate \nSTR \nCON \nINT \nMEN ]	option_description2=[Random active effect\nRandom equipment effect]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=93099	item_group_name=1	option_description1=[Max MP +90 ~ +400\nMax HP +250 ~ +2000\nMax CP +100 ~ +800\nBow Resistance +0.5% ~ +2.5%\nDrain Resistance +2.5% ~ +7.5%\nHold Atk. Rate +0.5% ~ +3%\nShock Atk. Rate +0.5% ~ +3%\nSleep Atk. Rate +0.5% ~ +3%\nParalysis Atk. Rate +0.5% ~ +3%\nM. Def. +5 ~ +50\nP. Def. +5 ~ +50\nMP Recovery Rate +0.5 ~ +2.5\nHP Recovery Rate +0.5 ~ +2.5\nCP Recovery Rate +0.5 ~ +2.5\nReceived Healing +2.5% ~ +5.5%]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=93121	item_group_name=1	option_description1=[Max MP +90 ~ +400\nMax HP +250 ~ +2000\nMax CP +100 ~ +800\nBow Resistance +0.5% ~ +2.5%\nDrain Resistance +2.5% ~ +7.5%\nHold Atk. Rate +0.5% ~ +3%\nShock Atk. Rate +0.5% ~ +3%\nSleep Atk. Rate +0.5% ~ +3%\nParalysis Atk. Rate +0.5% ~ +3%\nM. Def. +5 ~ +50\nP. Def. +5 ~ +50\nMP Recovery Rate +0.5 ~ +2.5\nHP Recovery Rate +0.5 ~ +2.5\nCP Recovery Rate +0.5 ~ +2.5\nReceived Healing +2.5% ~ +5.5%]	option_description2=[]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=36	option_description1=[<font color="bbb58a">P. Def. +20 ~ +300\nM. Def. +20 ~ +300\nP. Accuracy +2 ~ +8\nM. Accuracy +2 ~ +8</font>\n<font color="c170ca">Hold Resistance +2% ~ +12%\nFear Resistance +2% ~ +12%</font>\n<font color="e16d6d">STR +1 ~ +3\nDEX +1 ~ +3\nCON +1 ~ +3\nINT +1 ~ +3\nWIT +1 ~ +3\nMEN +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Max HP +20 ~ +300\nMax MP +20 ~ +300\nP. Evasion +2 ~ +8\nM. Evasion +2 ~ +8</font>\n<font color="c170ca">Received P. Skill Critical Damage -20 ~ -350\nReceived M. Skill Critical Damage -20 ~ -350</font>\n<font color="e16d6d">Received Skill Critical Damage -20 ~ -350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=36	option_description1=[<font color="bbb58a">P. Def. +20 ~ +300\nM. Def. +20 ~ +300\nP. Accuracy +2 ~ +8\nM. Accuracy +2 ~ +8</font>\n<font color="c170ca">Hold Resistance +2% ~ +12%\nFear Resistance +2% ~ +12%</font>\n<font color="e16d6d">STR +1 ~ +3\nDEX +1 ~ +3\nCON +1 ~ +3\nINT +1 ~ +3\nWIT +1 ~ +3\nMEN +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Max HP +20 ~ +300\nMax MP +20 ~ +300\nP. Evasion +2 ~ +8\nM. Evasion +2 ~ +8</font>\n<font color="c170ca">Received P. Skill Critical Damage -20 ~ -350\nReceived M. Skill Critical Damage -20 ~ -350</font>\n<font color="e16d6d">Received Skill Critical Damage -20 ~ -350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=36	option_description1=[<font color="bbb58a">P. Def. +70 ~ +300\nM. Def. +70 ~ +300\nP. Accuracy +3 ~ +8\nM. Accuracy +3 ~ +8</font>\n<font color="c170ca">Hold Resistance +3% ~ +12%\nFear Resistance +3% ~ +12%</font>\n<font color="e16d6d">STR +1 ~ +3\nDEX +1 ~ +3\nCON +1 ~ +3\nINT +1 ~ +3\nWIT +1 ~ +3\nMEN +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Max HP +70 ~ +300\nMax MP +70 ~ +300\nP. Evasion +3 ~ +8\nM. Evasion +3 ~ +8</font>\n<font color="c170ca">Received P. Skill Critical Damage -80 ~ -350\nReceived M. Skill Critical Damage -80 ~ -350</font>\n<font color="e16d6d">Received Skill Critical Damage -80 ~ -350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=36	option_description1=[<font color="bbb58a">P. Def. +70 ~ +300\nM. Def. +70 ~ +300\nP. Accuracy +3 ~ +8\nM. Accuracy +3 ~ +8</font>\n<font color="c170ca">Hold Resistance +3% ~ +12%\nFear Resistance +3% ~ +12%</font>\n<font color="e16d6d">STR +1 ~ +3\nDEX +1 ~ +3\nCON +1 ~ +3\nINT +1 ~ +3\nWIT +1 ~ +3\nMEN +1 ~ +3</font>]	option_description2=[<font color="bbb58a">Max HP +70 ~ +300\nMax MP +70 ~ +300\nP. Evasion +3 ~ +8\nM. Evasion +3 ~ +8</font>\n<font color="c170ca">Received P. Skill Critical Damage -80 ~ -350\nReceived M. Skill Critical Damage -80 ~ -350</font>\n<font color="e16d6d">Received Skill Critical Damage -80 ~ -350</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=37	option_description1=[<font color="bbb58a">P. Def. +10 ~ +200\nM. Def. +10 ~ +200\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +100\nMax MP +5 ~ +100\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5</font>\n<font color="c170ca">Received P. Skill Critical Damage -10 ~ -300\nReceived M. Skill Critical Damage -10 ~ -300</font>\n<font color="e16d6d">Received Skill Critical Damage -10 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=37	option_description1=[<font color="bbb58a">P. Def. +10 ~ +200\nM. Def. +10 ~ +200\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +100\nMax MP +5 ~ +100\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5</font>\n<font color="c170ca">Received P. Skill Critical Damage -10 ~ -300\nReceived M. Skill Critical Damage -10 ~ -300</font>\n<font color="e16d6d">Received Skill Critical Damage -10 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=37	option_description1=[<font color="bbb58a">P. Def. +60 ~ +200\nM. Def. +60 ~ +200\nP. Accuracy +2 ~ +5\nM. Accuracy +2 ~ +5</font>\n<font color="c170ca">M. Damage Resistance +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +30 ~ +100\nMax MP +30 ~ +100\nP. Evasion +2 ~ +5\nM. Evasion +2 ~ +5</font>\n<font color="c170ca">Received P. Skill Critical Damage -70 ~ -300\nReceived M. Skill Critical Damage -70 ~ -300</font>\n<font color="e16d6d">Received Skill Critical Damage -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=37	option_description1=[<font color="bbb58a">P. Def. +60 ~ +200\nM. Def. +60 ~ +200\nP. Accuracy +2 ~ +5\nM. Accuracy +2 ~ +5</font>\n<font color="c170ca">M. Damage Resistance +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +30 ~ +100\nMax MP +30 ~ +100\nP. Evasion +2 ~ +5\nM. Evasion +2 ~ +5</font>\n<font color="c170ca">Received P. Skill Critical Damage -70 ~ -300\nReceived M. Skill Critical Damage -70 ~ -300</font>\n<font color="e16d6d">Received Skill Critical Damage -70 ~ -300</font>]	option_description3=[]	variation_option_end
