event_look_change_begin	event_ave_id=36	priority=5	change_weapon=1	need_weapon=1	attackitem_enchant=0	change_back=0	change_armor=-1	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=14780	twohandsword=14782	buster=14788	blunt=14783	twohandblunt=14784	staff=14789	twohandstaff=14790	dagger=14781	pole=14785	fist=14787	bow=14786	etc=14789	dual=14795	dualfist=14787	fishingrod=0	rapier=14792	crossbow=14794	ancientsword=14793	flag=0	dualdagger=14797	ownthing=0	twohandcrossbow=14794	dualblunt=14795	pistol=-1	shooter=-1	shield=13471	sigil=12813	gloves={-1;-1;-1}	chest={-1;-1;-1}	legs={-1;-1;-1}	feet={-1;-1;-1}	back=-1	accessory=-1	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=176	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;49545;0}	chest={0;0;49545}	legs={0;0;0}	feet={49545;0;0}	back=0	accessory=49545	accessory1=0	accessory2=0	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=177	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;49532;0}	chest={0;0;49532}	legs={0;0;0}	feet={49532;0;0}	back=0	accessory=49532	accessory1=0	accessory2=0	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=178	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;49547;0}	chest={0;0;49547}	legs={0;0;0}	feet={49547;0;0}	back=0	accessory=49547	accessory1=0	accessory2=0	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=179	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;49548;0}	chest={0;0;49548}	legs={0;0;0}	feet={49548;0;0}	back=0	accessory=49548	accessory1=0	accessory2=0	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=180	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;49549;0}	chest={0;0;49549}	legs={0;0;0}	feet={49549;0;0}	back=0	accessory=49549	accessory1=0	accessory2=0	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=182	priority=5	change_weapon=1	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=26257	twohandsword=26258	buster=26264	blunt=26259	twohandblunt=26261	staff=26265	twohandstaff=26266	dagger=26256	pole=26261	fist=26260	bow=26262	etc=26265	dual=26267	dualfist=26260	fishingrod=26261	rapier=26257	crossbow=26263	ancientsword=26258	flag=0	dualdagger=26268	ownthing=0	twohandcrossbow=26263	dualblunt=26269	pistol=-1	shooter=-1	shield=26270	sigil=26271	gloves={-1;26254;-1}	chest={-1;-1;26254}	legs={-1;-1;-1}	feet={26254;-1;-1}	back=-1	accessory=26254	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=188	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;46596;-1}	chest={-1;-1;46596}	legs={-1;-1;-1}	feet={46595;-1;-1}	back=-1	accessory=46597	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=189	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;46599;-1}	chest={-1;-1;46599}	legs={-1;-1;-1}	feet={46598;-1;-1}	back=-1	accessory=46600	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=191	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;49551;-1}	chest={-1;-1;49551}	legs={-1;-1;-1}	feet={49529;-1;-1}	back=-1	accessory=49552	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=192	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;49553;-1}	chest={-1;-1;49553}	legs={-1;-1;-1}	feet={49531;-1;-1}	back=-1	accessory=49554	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=193	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47231;-1}	chest={-1;-1;47231}	legs={-1;-1;-1}	feet={47231;-1;-1}	back=-1	accessory=47231	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=196	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;49546;-1}	chest={-1;-1;49546}	legs={-1;-1;-1}	feet={49546;-1;-1}	back=-1	accessory=49546	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=207	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;46601;-1}	chest={-1;-1;46601}	legs={-1;-1;-1}	feet={46601;-1;-1}	back=-1	accessory=46601	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=208	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47220;-1}	chest={-1;-1;47220}	legs={-1;-1;-1}	feet={47220;-1;-1}	back=-1	accessory=47220	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=209	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47221;-1}	chest={-1;-1;47221}	legs={-1;-1;-1}	feet={47221;-1;-1}	back=-1	accessory=47221	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=210	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;39379;-1}	chest={-1;-1;39379}	legs={-1;-1;-1}	feet={39379;-1;-1}	back=-1	accessory=39379	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=211	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={46545;46543;46544}	chest={46546;46545;46543}	legs={46544;46546;46545}	feet={46543;46544;46546}	back=46545	accessory=46543	accessory1=46544	accessory2=46546	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=212	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={46550;46548;46549}	chest={46551;46550;46548}	legs={46549;46551;46550}	feet={46548;46549;46551}	back=46550	accessory=46548	accessory1=46549	accessory2=46551	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=213	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47223;-1}	chest={-1;-1;47223}	legs={-1;-1;-1}	feet={47223;-1;-1}	back=-1	accessory=47223	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=214	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47225;-1}	chest={-1;-1;47225}	legs={-1;-1;-1}	feet={47225;-1;-1}	back=-1	accessory=47225	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=216	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={48;21;28}	chest={35;48;21}	legs={28;35;48}	feet={21;28;35}	back=48	accessory=21	accessory1=28	accessory2=35	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=218	priority=7	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;47826;-1}	chest={-1;-1;47826}	legs={-1;-1;-1}	feet={47826;-1;-1}	back=-1	accessory=47826	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=232	priority=6	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;48022;-1}	chest={-1;-1;48022}	legs={-1;-1;-1}	feet={48022;-1;-1}	back=-1	accessory=48022	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=234	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;48016;-1}	chest={-1;-1;48016}	legs={-1;-1;-1}	feet={48016;-1;-1}	back=-1	accessory=48016	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10020	priority=6	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={0;26326;0}	chest={0;0;26326}	legs={0;0;0}	feet={26326;0;0}	back=0	accessory=26326	accessory1=0	accessory2=0	accessory3=0	accessory4=26327	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=253	priority=6	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;48019;-1}	chest={-1;-1;48019}	legs={-1;-1;-1}	feet={48019;-1;-1}	back=-1	accessory=48019	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=261	priority=6	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;48765;-1}	chest={-1;-1;48765}	legs={-1;-1;-1}	feet={48765;-1;-1}	back=-1	accessory=48765	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=262	priority=6	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;48766;-1}	chest={-1;-1;48766}	legs={-1;-1;-1}	feet={48766;-1;-1}	back=-1	accessory=48766	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=273	priority=7	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;91261;-1}	chest={-1;-1;91261}	legs={-1;-1;-1}	feet={91261;-1;-1}	back=-1	accessory=91261	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
